RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7526,15770406,Watson,580.0,Germany,Male,35.0,9,121355.19,1,0,1,35671.45,0
3099,15628523,Chien,539.0,France,Female,24.0,3,0.0,2,1,1,198161.07,0
9007,15756118,T'ao,661.0,Spain,Male,20.0,8,0.0,1,1,0,110252.53,0
109,15602312,Walkom,605.0,Spain,Male,33.0,5,150092.8,1,0,0,71862.79,0
6279,15793346,Ofodile,602.0,France,Female,72.0,3,0.0,2,1,1,171260.66,0
9898,15810563,Ho,678.0,Spain,Female,61.0,8,0.0,2,1,1,159938.82,0
7943,15661409,Shen,542.0,France,Female,42.0,1,0.0,1,1,1,178256.58,1
459,15707362,Yin,514.0,Germany,Male,43.0,1,95556.31,1,0,1,199273.98,1
715,15807609,Yuan,650.0,Spain,Female,125.0,3,86605.5,3,1,0,16649.31,1
6067,15580249,Lori,502.0,France,Male,45.0,0,0.0,1,0,0,84663.21,0
6147,15649112,Endrizzi,738.0,Spain,Female,33.0,3,122134.4,2,0,1,27867.59,0
4813,15601172,Nelson,672.0,France,Male,31.0,6,91125.75,1,1,0,177295.92,0
342,15786170,Tien,659.0,France,Male,155.0,4,118342.26,1,0,0,161574.19,0
2648,15687162,Clayton,461.0,France,Male,51.0,9,119889.84,1,0,0,56767.67,1
9004,15792720,Martinez,676.0,France,Male,33.0,6,171490.78,1,0,0,79099.64,0
8567,15622985,Lin,679.0,France,Female,39.0,4,0.0,1,0,0,172939.3,1
5992,15723737,Pitcher,680.0,France,Male,27.0,3,0.0,1,1,0,32454.26,0
2804,15636982,Weller,705.0,Germany,Female,43.0,7,79974.55,1,1,1,103108.33,0
89,15622897,Sharpe,646.0,France,Female,46.0,4,0.0,3,1,0,93251.42,1
5949,15680112,Stewart,473.0,Germany,Female,35.0,7,131504.73,1,1,0,189560.43,0
1067,15688963,Ingram,731.0,France,Female,52.0,10,0.0,1,1,1,24998.75,1
1481,15716822,Moen,646.0,France,Male,,5,98014.74,1,1,1,12757.14,0
8791,15691792,Young,416.0,Spain,Male,35.0,8,0.0,1,0,0,119712.78,0
5950,15714575,Batt,742.0,Germany,Female,44.0,8,107926.02,1,0,1,17375.27,1
8114,15752193,Burton,421.0,Spain,Male,34.0,6,90723.36,1,1,1,12162.76,0
2190,15798310,Palerma,480.0,France,Male,35.0,2,165692.91,1,1,1,197984.58,0
2691,15754261,Ho,648.0,Spain,Male,42.0,2,98795.61,2,1,0,89123.99,0
1644,15708048,Burn,631.0,France,Female,34.0,4,124379.14,1,1,0,106892.91,0
2112,15603216,Simpson,642.0,France,Male,25.0,7,0.0,2,1,0,102083.78,0
5393,15710012,Bowen,738.0,Spain,Male,44.0,2,0.0,2,1,0,43018.82,1
381,15713578,Farrell,483.0,France,Female,,9,0.0,2,1,1,111020.24,0
8577,15722599,Nelson,751.0,France,Female,37.0,9,183613.66,2,0,0,49734.94,0
2179,15609562,MacDonald,774.0,Spain,Female,43.0,1,116360.07,1,1,0,17004.14,0
579,15734674,Lin,593.0,France,Female,41.0,6,0.0,1,1,0,65170.66,0
6257,15611186,Yevdokimova,609.0,France,Male,37.0,1,39344.83,1,1,1,178291.89,1
5068,15602282,Kao,587.0,Germany,Female,45.0,8,134980.74,1,1,1,123309.57,1
3436,15719090,Osonduagwuike,676.0,Germany,Female,34.0,4,89437.03,1,1,1,189540.95,0
1969,15693468,Simmons,488.0,Spain,Female,39.0,9,140553.46,1,0,0,12440.44,0
2224,15615575,Vial,722.0,France,Male,34.0,8,0.0,2,1,1,133447.49,0
7024,15605791,Li,524.0,Germany,Male,29.0,9,144287.6,2,1,0,32063.3,0
102,15743192,Hung,623.0,France,Female,220.0,6,0.0,2,0,0,167162.43,0
4499,15777759,Boucaut,570.0,France,Male,30.0,2,131406.56,1,1,1,47952.45,0
6166,15801942,Chu,619.0,Spain,Female,41.0,8,0.0,3,1,1,79866.73,1
5359,15796958,Tang,658.0,France,Male,39.0,7,0.0,2,1,0,48378.4,0
359,15633950,Yen,737.0,France,Male,41.0,1,101960.74,1,1,1,123547.28,0
5605,15804721,Boni,602.0,France,Male,49.0,0,191808.73,1,0,0,97640.2,0
5297,15702462,Fiorentini,619.0,Spain,Female,44.0,6,52831.13,1,1,1,112649.22,1
4705,15754113,Li,588.0,France,Female,35.0,0,0.0,2,1,1,155485.24,0
3584,15773221,Harris,577.0,Spain,Male,43.0,8,79757.21,1,1,0,135650.72,1
4383,15780561,Hay,622.0,France,Female,39.0,9,83456.79,2,0,0,38882.34,0
7853,15596379,Wallace,743.0,Germany,Male,39.0,3,119695.75,1,0,1,26136.13,0
7972,15756848,Edmondson,5064.0,Spain,Male,42.0,10,0.0,1,0,1,79408.17,0
932,15700476,Azubuike,564.0,Germany,Male,41.0,9,103522.75,2,1,1,34338.21,0
5845,15711921,Scott,695.0,France,Male,29.0,5,0.0,2,1,1,6770.44,0
4554,15763613,Barlow,581.0,France,Male,30.0,1,0.0,2,1,0,199464.08,0
4337,15771742,Boyle,580.0,Germany,Male,38.0,9,115442.19,2,1,0,128481.5,1
3538,15632324,Pisani,602.0,France,Male,59.0,7,0.0,2,1,1,162347.05,0
4655,15593976,Swanson,578.0,Germany,Female,31.0,5,102088.68,4,0,0,187866.21,1
5639,15576774,Stevenson,729.0,France,Female,7.6,7,0.0,2,0,0,45779.9,0
5594,15597968,Fyans,617.0,Spain,Male,10.0,7,0.0,1,1,0,184839.7,1
1034,15695475,Maclean,645.0,France,Male,29.0,1,130131.08,2,0,1,196474.35,0
2001,15613656,Lombardi,842.0,France,Male,58.0,1,63492.94,1,1,1,83172.19,0
6766,15689955,Arcuri,461.0,France,Female,40.0,7,0.0,2,1,0,176547.8,0
319,15677512,McEncroe,628.0,Spain,Female,22.0,3,0.0,1,1,0,85426.28,0
380,15629677,Distefano,687.0,Spain,Female,39.0,2,0.0,3,0,0,188150.6,1
7550,15785705,Thomson,705.0,Germany,Female,44.0,10,106731.58,1,1,0,137419.87,1
4971,15614893,Meng,86.125,Spain,Male,38.0,2,0.0,1,1,1,82709.8,0
3214,15594762,Pisani,827.0,Spain,Male,46.0,1,183276.32,1,1,1,13460.27,0
6921,15773394,Bergamaschi,644.0,France,Male,38.0,3,0.0,2,1,1,79928.41,0
6379,15768763,Bogdanov,562.0,France,Male,37.0,2,0.0,1,0,1,52525.15,1
9791,15658211,Morrison,559.0,Spain,Female,39.0,2,0.0,2,1,1,121151.1,0
6112,15803337,Baresi,648.0,France,Male,23.0,9,168372.52,1,1,0,134676.72,0
6949,15803750,Ball,750.0,Spain,Female,33.0,3,161801.47,1,0,1,153288.97,1
9632,15566139,Ts'ui,526.0,France,Female,37.0,5,53573.18,1,1,0,62830.97,0
6394,15789371,Cattaneo,593.0,Germany,Female,,4,119703.1,2,1,1,109783.29,0
2003,15657214,Hsia,601.0,France,Male,74.0,2,0.0,2,0,1,51554.58,0
717,15677369,Golubov,554.0,Germany,Female,37.0,4,58629.97,1,0,0,182038.6,0
8169,15599182,Reynolds,597.0,Spain,Female,33.0,2,0.0,2,1,1,4700.66,0
3009,15665416,Ferri,,France,Male,62.0,10,119096.55,1,0,1,116977.89,0
4254,15599869,Dyson,728.0,Spain,Female,29.0,1,0.0,1,1,1,83056.22,0
3689,15662578,Dettmann,679.0,Germany,Male,35.0,1,110245.13,1,1,1,178291.09,0
4699,15645717,Avdeeva,732.0,France,Male,62.0,2,0.0,2,1,1,25438.87,0
6494,15723671,Lucciano,661.0,France,Male,35.0,9,100107.99,1,1,0,83949.68,0
3962,15610781,Watt,702.0,France,Female,29.0,10,88378.6,1,1,0,88550.28,0
5885,15706036,Lombardo,552.0,Germany,Male,38.0,10,132271.12,2,1,1,46562.02,0
3344,15631800,Pagnotto,474.0,France,Male,37.0,3,98431.37,1,0,0,75698.44,0
8309,15719898,Young,556.0,France,Male,36.0,7,154872.08,2,1,1,32044.64,0
3348,15694510,Ifeanyichukwu,725.0,France,Male,45.0,1,129855.32,1,0,0,24218.65,0
1030,15688071,Collins,609.0,Spain,Male,53.0,10,0.0,1,1,1,154642.91,0
2760,15575214,Ch'en,709.0,France,Male,37.0,7,0.0,1,1,0,159486.76,0
4064,15575691,Palerma,689.0,France,Female,58.0,5,0.0,2,0,1,49848.86,0
4387,15621520,Tang,783.0,Germany,Female,42.0,2,139707.28,1,1,0,2150.22,0
7735,15722473,Faulkner,713.0,France,Male,41.0,3,0.0,2,1,0,55772.04,0
4239,15710390,Uspensky,655.0,France,Female,39.0,6,94631.26,2,1,1,148948.52,0
2792,15663826,Brim,532.0,Spain,Female,66.0,3,0.0,1,1,1,115227.02,0
7361,15591035,Macleod,644.0,Spain,Male,54.0,6,0.0,1,0,1,84622.37,0
1394,15646276,Metcalfe,831.0,France,Female,32.0,2,146033.62,1,1,0,191260.74,0
6556,15581505,Bales,5128.0,France,Male,35.0,5,0.0,2,1,0,,0
8930,15675141,Fraser,569.0,France,Female,35.0,4,93934.63,1,1,0,184748.23,0
7353,15809800,Korovina,726.0,France,Female,38.0,4,0.0,2,0,0,6787.48,0
6496,15640852,McGregor,617.0,Germany,Female,39.0,5,83348.89,3,1,0,7953.62,1
7598,15576680,Stevenson,736.0,France,Male,29.0,4,0.0,2,0,0,51705.01,0
4535,15629475,Clark,656.0,France,Male,41.0,2,0.0,2,1,0,158973.77,0
1904,15705885,Smeaton,752.0,Spain,Male,36.0,2,0.0,2,1,1,45570.84,0
952,15785899,Ch'en,789.0,Germany,Male,33.0,8,151607.56,1,1,0,4389.4,0
6511,15643916,Munro,619.0,Spain,Male,46.0,8,62400.48,1,1,1,927488.7300000001,1
5313,15726178,Hardy,712.0,Spain,Female,48.0,8,0.0,2,1,0,183235.33,0
3841,15662884,Naylor,739.0,Germany,Male,58.0,1,110597.76,1,0,1,160122.66,1
4895,15636872,Amadi,585.0,France,Female,32.0,8,144705.87,2,0,0,171482.56,0
4271,15741275,Yuan,623.0,France,Female,57.0,7,71481.79,2,1,1,84421.34,0
8677,15576124,Muravyova,582.0,France,Male,41.0,1,40488.76,1,1,0,128528.83,0
6622,15710365,Thomson,646.0,France,Male,50.0,0,104129.24,2,1,0,181794.86,1
1068,15599131,Dilke,650.0,Germany,Male,26.0,4,214346.96,2,1,0,128815.33,0
2195,15710161,Ko,850.0,France,Female,,2,0.0,2,1,1,171706.66,0
3786,15803842,Dunn,752.0,Germany,Female,45.0,3,105426.5,2,0,1,89773.45,0
826,15660602,Ch'eng,464.0,Germany,Male,33.0,8,164284.72,2,1,1,3710.34,0
7951,15806796,Higgins,516.0,Germany,Female,6.6,10,138847.9,1,1,1,127256.7,0
4092,15635097,Okeke,,Germany,Male,39.0,2,188976.89,2,0,1,176142.09,0
4019,15690209,Hsiao,715.0,Germany,Female,32.0,3,104857.19,2,1,0,114149.8,0
4120,15588197,Endrizzi,670.0,France,Male,36.0,7,0.0,2,0,0,59571.5,0
4346,15584536,Barber,720.0,Germany,Male,46.0,3,97042.6,1,1,1,133516.51,1
4324,15579566,Li Fonti,616.0,Spain,Female,43.0,3,120867.18,1,1,0,18761.92,1
2467,15719809,Endrizzi,516.0,Germany,Male,32.0,3,145166.09,2,0,0,111421.45,0
9328,15624715,Ma,593.0,Spain,Female,40.0,2,0.0,1,1,1,5194.95,0
834,15625881,Koehler,634.0,Germany,Male,37.0,3,111432.77,2,1,1,167032.49,0
9030,15722701,Bruno,594.0,Germany,Male,18.0,1,132694.73,1,1,0,167689.56,0
9609,15638247,Boan,700.0,Spain,Male,44.0,9,0.0,2,1,0,142287.65,0
2033,15658716,Banks,667.0,Germany,Female,37.0,5,92171.35,3,1,0,178106.34,1
5219,15781505,Giordano,685.0,France,Male,20.0,4,104719.94,2,1,0,38691.34,0
764,15622750,Chu,742.0,Germany,Female,21.0,1,114292.48,1,1,0,31520.4,0
5698,15671779,Nebechi,567.0,France,Male,39.0,5,0.0,2,0,0,168521.72,0
5351,15647965,Genovese,477.0,France,Female,57.0,9,114023.64,2,1,1,71167.17,1
2376,15764618,Tseng,815.0,Spain,Female,39.0,6,0.0,1,1,1,85167.88,0
5203,15713354,Morrice,597.0,Germany,Female,4.4,6,101528.61,1,1,0,70529.0,1
8627,15672447,Bailey,657.0,Germany,Male,40.0,7,99165.84,1,0,1,119333.95,1
544,15705953,Kodilinyechukwu,721.0,Spain,Male,51.0,0,169312.13,1,1,0,109078.35,1
791,15763431,Echezonachukwu,698.0,France,Male,36.0,2,82275.35,2,1,1,93249.26,0
6218,15670866,Chiu,693.0,France,Male,31.0,2,0.0,2,1,1,107759.31,0
918,15719856,Lamb,646.0,France,Female,45.0,3,47134.75,1,1,1,57236.44,0
9404,15695465,Gibson,638.0,France,Female,36.0,6,0.0,1,1,0,164247.51,0
2293,15779064,Chidiegwu,677.0,France,Male,27.0,2,0.0,2,1,1,2870.412857142857,0
4202,15621227,Hs?eh,668.0,Germany,Female,46.0,7,161806.09,1,1,1,173052.19,0
942,15676521,Y?an,696.0,France,Female,31.0,8,0.0,2,0,0,191074.11,0
6533,15732299,Boniwell,756.0,France,Male,67.0,4,0.0,3,1,1,93081.87,0
3168,15583137,Pope,637.0,France,Female,48.0,7,130806.99,2,1,1,132005.85,1
4694,15713594,French,543.0,France,Female,32.0,7,147256.86,1,1,0,112771.95,0
2059,15787655,Chu,707.0,France,Male,47.0,3,0.0,2,1,0,174303.29,0
4920,15625941,Gray,682.0,Spain,Female,50.0,10,128039.01,1,1,1,102260.16,0
7777,15685243,Jamieson,736.0,France,Female,63.0,10,0.0,2,0,1,502.7,0
7887,15744979,Fowler,666.0,France,Female,36.0,8,0.0,1,0,1,158666.99,0
9354,15693926,Pan,670.0,Spain,Male,37.0,0,178742.71,1,1,1,194493.57,0
8780,15650322,Grigoryeva,701.0,France,Female,34.0,3,105588.66,1,0,1,74694.41,0
8986,15802118,Ignatieff,,Spain,Male,41.0,7,123428.69,1,1,1,164924.11,0
9883,15785490,Okeke,771.0,France,Male,50.0,3,105229.72,1,1,1,16281.68,1
1822,15621432,Lee,630.0,Spain,Male,35.0,1,0.0,2,0,0,186826.22,0
2843,15785782,Ugonna,513.0,Spain,Male,48.0,2,0.0,1,1,1,114709.13,1
5891,15712777,Kao,482.0,France,Male,38.0,4,124976.19,1,1,0,35848.12,0
2030,15666043,Mackey,520.0,France,Male,33.0,4,156297.58,2,1,1,166102.61,0
5364,15663410,Piccio,771.0,Spain,Male,51.0,5,135506.58,3,1,1,152479.64,1
3863,15726588,Seleznev,653.0,Spain,Female,36.0,3,0.0,2,0,0,110525.6,0
5667,15649616,Otutodilichukwu,636.0,Spain,Male,60.0,7,124447.73,1,1,1,141364.62,1
548,15720187,Han,479.0,Germany,Female,30.0,7,143964.36,2,1,0,41879.99,0
9556,15655360,Chikelu,782.0,Germany,Female,72.0,5,148666.99,1,1,0,2605.65,1
9487,15605130,Seccombe,753.0,France,Male,32.0,6,177729.13,1,1,1,161642.08,0
8751,15644849,Zikoranachidimma,655.0,France,Female,32.0,2,0.0,1,1,1,71047.51,0
9740,15797293,Sopuluchukwu,677.0,France,Female,25.0,3,0.0,2,1,0,179608.96,0
9149,15595640,Rizzo,698.0,France,Male,37.0,8,0.0,2,0,0,145004.39,0
2913,15628972,Nebeolisa,699.0,Germany,Male,32.0,1,123906.22,3,1,1,127443.82,1
6375,15807473,Morehead,503.0,France,Male,38.0,1,0.0,2,1,1,95153.24,0
8900,15677939,Ch'eng,584.0,France,Female,41.0,3,0.0,2,1,1,160095.48,0
6480,15704160,Wan,648.0,Spain,Male,49.0,5,0.0,1,1,0,149946.43,1
3959,15640917,Tang,633.0,France,Male,43.0,5,0.0,2,1,1,48249.88,0
5413,15707322,Nnamdi,779.0,France,Female,48.0,2,115290.27,1,0,0,98912.69,1
6946,15747821,K?,554.0,Germany,Female,31.0,6,135470.9,1,1,0,107074.81,0
1925,15586243,Yobachi,667.0,France,Male,44.0,8,122277.87,1,1,1,91810.71,0
2847,15674950,Ebelechukwu,544.0,Germany,Male,39.0,4,142406.43,2,1,0,146637.45,0
3517,15787151,Liao,638.0,France,Female,34.0,7,0.0,2,1,1,198969.78,0
953,15606149,Wood,571.0,Germany,Female,66.0,9,111577.01,1,0,1,189271.9,0
6751,15690546,Riley,618.0,France,Female,42.0,2,0.0,4,0,0,111097.39,1
3825,15728167,Abramovich,667.0,France,Male,44.0,2,122806.95,1,0,0,15120.86,0
8187,15644179,Allen,606.0,France,Female,39.0,3,0.0,2,1,0,50560.45,1
9990,15605622,McMillan,841.0,Spain,Male,28.0,4,0.0,2,1,1,179436.6,0
7134,15731166,Macleod,743.0,France,Female,30.0,1,127023.39,1,1,1,138780.89,0
8953,15713975,Gibson,565.0,Germany,Female,47.0,10,139756.12,1,1,0,165849.49,1
7013,15803378,Small,850.0,Spain,Male,44.0,8,0.0,2,1,1,183617.32,0
7435,15687527,Yobachukwu,638.0,Spain,Male,,1,0.0,2,1,0,165370.66,0
6567,15709523,Yao,525.0,Germany,Female,30.0,0,157989.21,2,1,1,100687.67,0
6798,15811978,Trevisani,693.0,Germany,Male,46.0,2,104763.41,1,1,1,62368.33,0
494,15725679,Hsia,531.0,France,Female,47.0,6,0.0,1,0,0,194998.34,1
2507,15679642,Feng,695.0,Spain,Male,44.0,8,0.0,2,1,1,70974.13,0
84,15701164,Onyeorulu,506.0,France,Female,34.0,4,90307.62,1,1,1,159235.29,0
1711,15567993,Palmer,828.0,Spain,Male,28.0,8,134766.85,1,1,0,79355.87,0
7061,15594305,Rizzo,5696.0,France,Female,32.0,1,0.0,2,1,0,1703.58,0
6058,15643392,Woods,742.0,France,Male,31.0,4,105239.1,1,1,1,19700.24,0
8492,15699257,Kerr,651.0,Spain,Male,42.0,2,143145.87,2,1,0,43612.06,0
9197,15771535,Tsui,794.0,Spain,Female,37.0,9,0.0,2,1,0,68008.85,0
9513,15618155,Ts'ui,,France,Male,45.0,5,83195.12,1,1,1,48682.1,0
3789,15707110,Endrizzi,660.0,Germany,Male,28.0,2,170890.05,2,1,0,41758.9,0
920,15733114,Hay,552.0,Spain,Male,45.0,9,0.0,2,1,0,26752.56,0
5686,15811565,Cocci,705.0,Spain,Female,47.0,3,63488.7,1,0,1,28640.92,1
7713,15765048,Watt,545.0,France,Male,30.0,3,0.0,2,1,0,170307.43,0
3165,15721592,Barton,665.0,France,Female,38.0,5,0.0,2,1,0,156439.56,0
3174,15727467,Mellor,485.0,France,Female,,3,0.0,2,1,0,141449.86,0
387,15721181,Oliver,611.0,Spain,Male,46.0,6,0.0,2,1,0,45886.33,0
1515,15788676,Riley,539.0,Spain,Male,38.0,8,71460.67,2,1,1,10074.05,0
7019,15768600,Harris,805.0,Germany,Male,50.0,9,130023.38,1,1,0,62989.82,1
4610,15794895,McKay,581.0,Spain,Male,6.8,1,0.0,2,0,1,81175.25,0
1284,15609510,Gregory,669.0,France,Male,45.0,7,149364.58,1,0,1,173454.07,0
5115,15721460,Lorenzo,678.0,France,Male,60.0,8,185648.56,1,0,0,192156.54,1
3207,15596761,Hawdon,515.0,Germany,Male,60.0,9,113715.36,1,1,0,18424.24,1
5679,15732265,Obialo,630.0,France,Male,33.0,9,0.0,2,1,0,64804.59,0
9545,15728043,Udinese,648.0,Germany,Female,37.0,7,138503.51,2,1,0,57215.85,0
6597,15654531,Tuan,477.0,France,Male,22.0,5,82559.42,2,0,0,163112.9,1
2590,15701096,De Garis,778.0,France,Male,44.0,8,123863.64,1,1,0,144494.94,0
4481,15648479,Stephenson,655.0,France,Female,45.0,0,0.0,2,1,0,166830.71,0
2449,15667458,L?,764.0,Germany,Male,28.0,10,124023.18,1,1,0,166188.28,0
132,15718369,Kaodilinakachukwu,795.0,Germany,Female,33.0,9,130862.43,1,1,1,114935.21,0
784,15745196,Verco,571.0,France,Female,35.0,8,0.0,2,0,0,84569.13,0
7971,15577398,Ch'eng,850.0,France,Male,30.0,6,86449.39,1,1,1,188809.23,0
4869,15661330,Gilbert,754.0,France,Male,37.0,6,0.0,1,1,1,116141.72,0
2178,15637644,Hanson,667.0,France,Female,24.0,4,0.0,2,0,1,34335.55,0
566,15811773,Hsia,543.0,France,Male,36.0,4,0.0,2,1,1,141210.5,0
5841,15729574,Lu,616.0,Spain,Male,71.0,4,0.0,2,1,1,173599.38,0
6667,15798709,Gill,588.0,Spain,Male,32.0,3,109109.33,1,0,1,4993.94,0
578,15633922,Gray,755.0,France,Male,30.0,4,123217.66,2,0,1,144183.1,0
6470,15775042,Ku,615.0,France,Female,23.0,4,0.0,2,1,0,196476.19,0
5107,15682995,Azuka,600.0,France,Female,32.0,1,78535.25,1,1,0,64349.6,0
2355,15669342,Ferri,731.0,Germany,Male,35.0,2,127862.93,2,1,0,139083.7,0
9217,15701364,Doherty,724.0,France,Male,,10,0.0,2,1,1,54265.55,0
3604,15772528,Mishin,6000.0,France,Female,47.0,7,121376.15,2,1,0,54473.6,1
2801,15646817,Chiekwugo,769.0,France,Male,51.0,9,156773.78,2,1,0,40257.79,0
9414,15737732,Onwuemelie,751.0,France,Female,44.0,10,0.0,2,1,0,170634.49,0
4197,15796910,Tsui,625.0,Spain,Female,57.0,7,0.0,1,0,0,84106.17,1
2851,15610426,Tien,764.0,France,Female,39.0,5,81042.42,1,0,1,109805.17,0
1290,15688880,Amechi,672.0,Germany,Male,40.0,10,102980.44,1,1,0,9000.67,1
9505,15591724,Liu,560.0,France,Female,44.0,5,143244.97,1,1,0,98661.27,0
4487,15660646,Fanucci,528.0,France,Male,35.0,3,156687.1,1,1,0,199320.77,0
9870,15782231,Andrejew,521.0,France,Male,38.0,6,0.0,2,1,0,51454.06,0
4241,15736730,Soto,634.0,France,Female,45.0,2,0.0,1,1,1,143458.31,0
3128,15721007,Charlton,776.0,Germany,Male,33.0,8,115130.34,1,0,0,129525.5,1
3799,15621834,Game,700.0,Spain,Female,43.0,0,0.0,2,1,0,59475.35,0
9190,15793723,Ch'iu,607.0,Germany,Male,32.0,9,144272.07,2,1,0,176580.63,0
1012,15698442,Eberechukwu,719.0,Spain,Male,35.0,3,122964.88,1,1,1,138231.7,0
633,15718673,Mirams,839.0,Spain,Female,33.0,10,75592.43,1,1,0,8953.488571428572,0
5904,15677317,Ankudinova,570.0,France,Female,29.0,4,153040.03,1,1,1,131363.57,1
6805,15787884,Martin,692.0,France,Female,30.0,7,0.0,2,1,1,18826.34,0
9431,15591980,Hill,753.0,France,Male,33.0,5,122568.05,2,1,1,82820.85,0
9040,15777614,Webb,545.0,Spain,Female,44.0,1,0.0,2,1,1,82614.89,0
9598,15730441,Dodd,509.0,France,Male,26.0,10,0.0,2,1,1,6177.83,0
354,15812007,Power,670.0,Spain,Male,25.0,6,0.0,2,1,1,78358.94,0
5237,15645184,Graham,701.0,France,Male,29.0,2,0.0,2,1,0,176943.59,0
7136,15788442,Chukwukadibia,681.0,Spain,Female,57.0,2,173306.13,1,0,1,131964.66,0
977,15570060,Palerma,586.0,France,Female,43.0,8,132558.26,1,1,0,67046.83,1
6593,15645904,Parsons,685.0,France,Female,33.0,6,0.0,2,0,1,186785.01,0
5257,15761497,Udinesi,713.0,Spain,Female,48.0,1,163760.82,1,0,0,157381.14,1
1236,15600700,Pan,4184.0,Germany,Male,63.0,6,116227.27,1,1,1,119404.63,0
9654,15735799,Maconochie,527.0,Germany,Male,58.0,3,137318.42,1,1,1,126144.96,0
8122,15715988,Cockett,793.0,France,Male,35.0,2,0.0,2,1,1,79704.12,0
4002,15792064,Pai,545.0,Germany,Male,53.0,5,114421.55,1,1,0,180598.28,1
6719,15744553,Ho,444.0,France,Male,34.0,2,144318.97,1,1,0,112668.06,0
6677,15594556,Chuter,619.0,Spain,Male,52.0,8,0.0,2,1,1,123242.11,0
6762,15746183,Pye,573.0,France,Female,27.0,4,0.0,2,1,1,157549.6,0
7824,15616029,Adams,705.0,France,Male,32.0,7,0.0,2,1,0,7921.57,0
5396,15639303,Moore,589.0,Germany,Male,48.0,5,126111.61,1,0,1,133961.19,0
3936,15648362,Kennedy,728.0,Germany,Male,45.0,3,108924.33,2,1,0,84300.4,1
1768,15596397,Kelly,814.0,France,Female,48.0,7,0.0,2,1,1,132870.15,0
9554,15809585,H?,646.0,France,Male,38.0,7,0.0,2,1,0,1528.4,0
3148,15753102,Curtis,752.0,Spain,Male,44.0,6,83870.33,1,1,0,178722.24,0
837,15585036,Okoli,694.0,Spain,Female,37.0,3,0.0,2,1,1,147012.22,0
8877,15712807,Robertson,556.0,Spain,Male,46.0,3,131764.96,1,1,1,108500.66,1
6539,15604093,Neitenstein,546.0,France,Male,34.0,4,165363.31,2,1,1,25744.13,1
2244,15780038,Paterson,756.0,Spain,Male,38.0,6,119208.85,1,1,0,169763.89,1
8314,15750121,Tung,639.0,France,Male,38.0,3,0.0,1,1,0,42862.82,0
9962,15566543,Aldridge,573.0,Spain,Male,,9,0.0,2,1,0,107124.17,0
968,15720893,Gilbert,5096.0,Spain,Female,34.0,9,0.0,2,0,0,26057.08,0
1542,15812497,D'Albertis,654.0,Germany,Male,37.0,5,112146.12,1,1,0,75927.35,0
5815,15725882,Feng,618.0,Germany,Female,40.0,1,133245.52,2,1,1,54495.82,0
8403,15766683,Coombes,549.0,Germany,Male,36.0,6,139422.37,1,0,0,83983.39,1
1098,15604295,Wei,543.0,France,Male,7.2,6,0.0,2,1,0,176728.28,0
5666,15766064,Komarova,559.0,France,Male,,9,111060.05,2,1,0,110371.84,0
6416,15769516,Shcherbakov,5392.0,France,Female,42.0,9,0.0,2,1,0,4292.72,0
7788,15675963,Padovano,627.0,France,Female,57.0,9,0.0,2,1,1,107712.42,0
5135,15641604,Frolova,850.0,France,Female,55.0,10,98488.08,1,1,0,155879.57,1
4368,15675854,Douglas,573.0,Spain,Male,50.0,0,159304.07,1,0,1,155915.24,1
6401,15585907,Collier,676.0,Spain,Female,30.0,5,0.0,2,0,0,179066.58,0
7906,15764491,Greece,701.0,Spain,Male,35.0,10,159693.9,2,1,1,71173.64,0
4401,15567063,Manna,,Germany,Female,34.0,6,106434.94,1,0,1,137995.66,1
7198,15761733,King,707.0,France,Female,42.0,10,0.0,2,1,1,152944.39,0
9291,15634591,Saunders,850.0,France,Male,33.0,8,73059.38,1,1,1,186281.0,0
3879,15653222,Otutodilichukwu,526.0,Germany,Female,32.0,6,131938.92,2,1,1,1795.93,0
8871,15789560,Clark,668.0,France,Male,42.0,8,187534.79,1,1,1,32900.41,1
7761,15641860,Bradley,764.0,Germany,Male,34.0,6,108760.27,2,1,0,166324.79,1
8870,15733597,Y?an,669.0,France,Female,41.0,0,150219.41,2,0,0,107839.03,0
5249,15700366,Burton,669.0,France,Male,39.0,3,119452.03,1,1,1,171575.54,0
3056,15602373,White,812.0,France,Male,44.0,4,115049.15,2,1,0,165038.41,0
8132,15803352,Scott,613.0,Germany,Male,33.0,3,155736.42,2,1,1,57751.21,0
9161,15753679,Mullawirraburka,778.0,France,Male,24.0,4,0.0,2,1,1,162809.2,0
7822,15686588,Manfrin,777.0,France,Female,28.0,2,134571.5,1,0,1,118313.38,0
9550,15772604,Chiemezie,578.0,Spain,Male,36.0,1,157267.95,2,1,0,141533.19,0
5447,15785547,Slye,665.0,France,Male,28.0,8,191402.82,2,1,0,83238.4,0
7680,15790689,Hibbins,647.0,Spain,Male,32.0,9,80958.36,1,1,1,128590.73,0
5227,15783349,Montague,481.0,Spain,Male,39.0,1,111233.09,1,1,1,123995.15,0
8864,15781129,Montgomery,687.0,Spain,Male,38.0,8,69434.4,2,1,1,66580.13,1
5953,15657535,Pearson,590.0,Spain,Male,5.8,10,0.0,1,1,1,51907.72,1
4659,15805909,Bergamaschi,700.0,Spain,Male,28.0,8,159900.38,1,0,0,22698.56,0
